timestamp,gaze_x,gaze_y,confidence
1741840131.8415575,0.37395833333333334,0.9305555555555556,1.0
1741840132.0746295,0.4140625,0.9972222222222222,0.04
1741840132.18425,0.4114583333333333,0.9962962962962963,0.08
1741840132.304558,0.40677083333333336,0.9925925925925926,0.235
1741840132.8872297,0.9984375,0.4111111111111111,0.04
1741840132.9949532,0.9973958333333334,0.40370370370370373,0.15333333333333332
1741840133.0934193,0.9979166666666667,0.39814814814814814,0.09166666666666666
1741840133.196455,0.9984375,0.39444444444444443,0.04
1741840133.3106108,0.9927083333333333,0.325,0.7266666666666667
1741840133.4260402,0.3265625,0.7796296296296297,1.0
1741840133.766717,0.9927083333333333,0.6333333333333333,0.36
1741840133.864253,0.9234375,0.9731481481481481,1.0
1741840133.975677,0.8270833333333333,0.725925925925926,1.0
1741840134.0791636,0.740625,0.762962962962963,0.05333333333333334
1741840134.3977442,0.7890625,0.6768518518518518,1.0
1741840134.5092616,0.7203125,0.6435185185185185,1.0
1741840134.6094122,0.7322916666666667,0.8018518518518518,0.1
1741840134.7104542,0.7260416666666667,0.799074074074074,0.05333333333333334
1741840134.826187,0.7197916666666667,0.7953703703703704,0.14666666666666667
1741840134.9265451,0.9973958333333334,0.7083333333333334,0.5916666666666667
1741840135.2429326,0.5229166666666667,0.575,0.115
1741840135.3458843,0.46041666666666664,0.6074074074074074,0.06666666666666667
1741840135.477121,0.48020833333333335,0.5583333333333333,1.0
1741840135.5806546,0.4734375,0.5555555555555556,1.0
1741840135.6952198,0.4703125,0.5546296296296296,1.0
1741840135.8931334,0.4359375,0.5574074074074075,1.0
1741840136.0105293,0.4234375,0.5592592592592592,1.0
1741840136.1106994,0.4973958333333333,0.4564814814814815,0.16
1741840136.3271663,0.41354166666666664,0.48148148148148145,1.0
1741840136.4306643,0.21770833333333334,0.41759259259259257,0.8633333333333333
1741840136.5285592,0.10989583333333333,0.32407407407407407,0.6766666666666666
1741840136.6271372,0.06510416666666667,0.27685185185185185,0.05333333333333334
1741840136.8584747,0.1359375,0.31574074074074077,1.0
1741840136.9617329,0.12864583333333332,0.3148148148148148,1.0
1741840137.0591016,0.12395833333333334,0.3148148148148148,1.0
1741840137.1774342,0.1203125,0.31203703703703706,1.0
1741840137.281249,0.11614583333333334,0.3101851851851852,0.93
1741840137.3941836,0.0640625,0.2490740740740741,0.51
1741840137.4937308,0.06770833333333333,0.2518518518518518,0.49
1741840137.5943677,0.1015625,0.3037037037037037,0.08
1741840137.6968462,0.096875,0.29814814814814816,0.12
1741840137.7992048,0.1015625,0.2953703703703704,0.06666666666666667
1741840138.0130646,0.5458333333333333,0.5333333333333333,1.0
1741840138.1265244,0.8348958333333333,0.47129629629629627,1.0
1741840138.962239,0.8979166666666667,0.9305555555555556,0.12
1741840139.1811213,0.4739583333333333,0.737037037037037,1.0
1741840139.4183645,0.834375,0.7,1.0
1741840139.5311196,0.7994791666666666,0.6527777777777778,0.05333333333333334
1741840139.747598,0.7963541666666667,0.7138888888888889,1.0
1741840139.8673174,0.8010416666666667,0.7092592592592593,1.0
1741840139.964331,0.8057291666666667,0.7037037037037037,0.9166666666666666
1741840140.0784724,0.8109375,0.7,0.81
1741840140.511556,0.8244791666666667,0.6814814814814815,0.05333333333333334
1741840141.029002,0.9052083333333333,0.6407407407407407,0.06666666666666667
1741840142.235216,0.8796875,0.7027777777777777,0.05333333333333334
1741840142.6642945,0.815625,0.649074074074074,0.06666666666666667
1741840142.7591796,0.81875,0.6287037037037037,0.12333333333333334
1741840143.281115,0.8151041666666666,0.6564814814814814,0.08
1741840143.9320896,0.8927083333333333,0.6842592592592592,0.05333333333333334
1741840144.045042,0.8619791666666666,0.5740740740740741,0.8666666666666667
1741840144.1489918,0.878125,0.6944444444444444,1.0
1741840144.2615912,0.9984375,0.30833333333333335,0.04833333333333333
1741840144.3634734,0.9979166666666667,0.3398148148148148,0.9133333333333333
1741840145.112366,0.996875,0.3472222222222222,0.39
1741840145.544838,0.9786458333333333,0.28703703703703703,0.12
1741840145.6477284,0.9880208333333333,0.2851851851851852,1.0
1741840145.7620997,0.9911458333333333,0.29259259259259257,1.0
1741840145.8617413,0.9927083333333333,0.29814814814814816,1.0
1741840146.082191,0.9921875,0.44351851851851853,1.0
1741840146.196175,0.9927083333333333,0.4824074074074074,0.24
1741840146.2985523,0.9786458333333333,0.39351851851851855,1.0
1741840146.396384,0.9973958333333334,0.4824074074074074,0.39666666666666667
1741840146.7357445,0.996875,0.8,0.9233333333333333
1741840147.2977629,0.9984375,0.325,0.13666666666666666
1741840148.5991702,0.9473958333333333,0.31574074074074077,1.0
1741840148.7128897,0.39947916666666666,0.8629629629629629,1.0
1741840148.950009,0.4166666666666667,0.887962962962963,1.0
1741840149.0666215,0.40677083333333336,0.8648148148148148,1.0
1741840149.260703,0.4088541666666667,0.8009259259259259,1.0
1741840149.3810108,0.43645833333333334,0.7703703703703704,1.0
1741840149.479426,0.9713541666666666,0.44074074074074077,1.0
1741840149.596432,0.9833333333333333,0.425,1.0
1741840149.6975472,0.9911458333333333,0.38425925925925924,1.0
1741840149.8116467,0.9963541666666667,0.36574074074074076,0.8433333333333334
1741840149.9120662,0.9979166666666667,0.35833333333333334,0.28
1741840150.020481,0.9989583333333333,0.35,0.02666666666666667
1741840150.944374,0.9453125,0.3592592592592593,0.20666666666666667
1741840151.1611652,0.9963541666666667,0.2601851851851852,0.14666666666666667
1741840151.2655628,0.9963541666666667,0.2712962962962963,0.16333333333333333
1741840151.3793755,0.9911458333333333,0.27870370370370373,0.465
1741840151.4774442,0.9989583333333333,0.2759259259259259,0.02666666666666667
1741840151.6948068,0.9989583333333333,0.39537037037037037,0.02666666666666667
1741840151.7976239,0.9640625,0.41388888888888886,0.19
1741840151.9107313,0.9385416666666667,0.3592592592592593,0.2866666666666667
1741840152.0234787,0.9411458333333333,0.3453703703703704,0.31
1741840152.1309304,0.946875,0.3537037037037037,0.36
1741840152.2301197,0.9473958333333333,0.3333333333333333,0.10666666666666667
1741840153.1121206,0.971875,0.3453703703703704,1.0
1741840153.2149575,0.9703125,0.3351851851851852,1.0
1741840153.3323443,0.9947916666666666,0.3527777777777778,0.455
1741840153.448825,0.6036458333333333,0.9981481481481481,0.09333333333333334
1741840153.68131,0.5625,0.9805555555555555,0.21666666666666667
1741840153.797507,0.5708333333333333,0.9574074074074074,1.0
1741840153.914295,0.6390625,0.9018518518518519,0.09
1741840154.1528418,0.6098958333333333,0.8814814814814815,1.0
1741840154.281078,0.6145833333333334,0.8703703703703703,1.0
1741840154.388448,0.6203125,0.8629629629629629,1.0
1741840154.503868,0.6161458333333333,0.8546296296296296,0.33666666666666667
1741840154.6178231,0.6109375,0.8462962962962963,0.11
1741840154.728816,0.6119791666666666,0.8388888888888889,0.12333333333333334
1741840154.8279526,0.6135416666666667,0.8324074074074074,0.19
1741840154.9298143,0.6182291666666667,0.8212962962962963,0.06666666666666667
1741840155.1644301,0.6223958333333334,0.8027777777777778,0.44
1741840155.2852743,0.48125,0.5231481481481481,1.0
1741840155.3866785,0.3651041666666667,0.44814814814814813,1.0
1741840155.4963517,0.11458333333333333,0.25462962962962965,0.6333333333333333
1741840155.728286,0.17916666666666667,0.2935185185185185,1.0
1741840155.8454514,0.17135416666666667,0.287962962962963,1.0
1741840155.9448311,0.14947916666666666,0.3055555555555556,0.11
1741840156.0708587,0.14427083333333332,0.3,0.17666666666666667
1741840156.1810658,0.14166666666666666,0.29259259259259257,0.2966666666666667
1741840156.3141987,0.13020833333333334,0.287962962962963,0.13333333333333333
1741840156.4279697,0.1390625,0.2796296296296296,0.05333333333333334
1741840157.304069,0.990625,0.32037037037037036,0.5083333333333333
1741840157.4108818,0.9947916666666666,0.3194444444444444,0.37166666666666665
1741840157.5285685,0.9859375,0.24074074074074073,1.0
1741840157.62873,0.9989583333333333,0.2222222222222222,0.02666666666666667
1741840158.1811182,0.15729166666666666,0.6453703703703704,0.08
1741840158.6285388,0.8020833333333334,0.28703703703703703,0.9366666666666666
1741840158.7286973,0.7380208333333333,0.3074074074074074,1.0
1741840158.84672,0.7447916666666666,0.3037037037037037,1.0
1741840158.9434624,0.7489583333333333,0.29444444444444445,1.0
1741840159.0450053,0.7536458333333333,0.28888888888888886,1.0
1741840159.1511617,0.7557291666666667,0.26851851851851855,0.18333333333333332
1741840159.2609751,0.7604166666666666,0.2777777777777778,0.17333333333333334
1741840159.3810256,0.7651041666666667,0.287962962962963,0.05333333333333334
1741840159.4797924,0.7682291666666666,0.26944444444444443,0.09333333333333334
1741840159.5957863,0.7958333333333333,0.3,1.0
1741840159.812452,0.990625,0.24722222222222223,1.0
1741840159.9272065,0.9984375,0.24722222222222223,0.33666666666666667
1741840160.4790168,0.7078125,0.712037037037037,0.36333333333333334
1741840160.5797808,0.6072916666666667,0.5972222222222222,0.89
1741840160.926599,0.6453125,0.6046296296296296,1.0
1741840161.0321245,0.640625,0.5990740740740741,1.0
1741840161.162452,0.6380208333333334,0.5907407407407408,1.0
1741840161.2779677,0.6359375,0.5879629629629629,1.0
1741840161.6151109,0.5802083333333333,0.5166666666666667,0.16
1741840161.7279124,0.9677083333333333,0.37037037037037035,0.7333333333333333
1741840161.845001,0.9984375,0.3398148148148148,0.19
1741840162.186633,0.11770833333333333,0.9416666666666667,1.0
1741840162.3990233,0.058854166666666666,0.899074074074074,1.0
1741840162.5135462,0.027604166666666666,0.7805555555555556,1.0
1741840162.6297402,0.07447916666666667,0.9453703703703704,0.7166666666666667
1741840162.8446155,0.043229166666666666,0.962037037037037,1.0
1741840162.945506,0.042708333333333334,0.9722222222222222,1.0
1741840163.6144238,0.4427083333333333,0.9444444444444444,1.0
1741840164.3797553,0.32083333333333336,0.987037037037037,1.0
1741840164.4953253,0.35052083333333334,0.9768518518518519,1.0
1741840164.7967713,0.9505208333333334,0.4027777777777778,0.05333333333333334
1741840164.9093843,0.9541666666666667,0.43796296296296294,0.09
1741840165.3614936,0.9552083333333333,0.45555555555555555,0.11
1741840165.478879,0.9640625,0.44907407407407407,0.15666666666666668
1741840165.7099643,0.9552083333333333,0.3925925925925926,1.0
1741840165.8111844,0.9666666666666667,0.3861111111111111,1.0
1741840165.9097693,0.9755208333333333,0.3712962962962963,1.0
1741840166.02886,0.9833333333333333,0.3685185185185185,1.0
1741840166.129449,0.9880208333333333,0.36666666666666664,1.0
1741840166.2497563,0.9895833333333334,0.3675925925925926,1.0
1741840166.369659,0.990625,0.3592592592592593,0.49666666666666665
1741840167.1114652,0.9989583333333333,0.375,0.02666666666666667
1741840167.4142377,0.9552083333333333,0.3351851851851852,0.44666666666666666
1741840167.5145402,0.975,0.33425925925925926,1.0
1741840167.6154938,0.9255208333333333,0.25555555555555554,0.11333333333333333
1741840167.8281317,0.9359375,0.20462962962962963,1.0
1741840167.9254138,0.9958333333333333,0.35555555555555557,0.18666666666666668
1741840168.0293581,0.9984375,0.3675925925925926,0.05333333333333334
1741840168.1294127,0.984375,0.29814814814814816,1.0
1741840168.2536767,0.99375,0.30185185185185187,1.0
1741840168.3694274,0.9984375,0.3055555555555556,0.4
1741840168.4772453,0.9989583333333333,0.3509259259259259,0.02666666666666667
1741840169.6629362,0.93125,0.9648148148148148,0.9333333333333333
1741840169.779105,0.9291666666666667,0.9166666666666666,0.18666666666666668
1741840170.5468874,0.9791666666666666,0.8324074074074074,0.24666666666666667
1741840170.643979,0.9984375,0.7333333333333333,0.04
1741840170.7613354,0.9979166666666667,0.7407407407407407,0.07666666666666666
1741840170.8626757,0.9598958333333333,0.9120370370370371,0.10666666666666667
1741840170.9769473,0.9828125,0.7601851851851852,0.06666666666666667
1741840171.0787866,0.98125,0.7768518518518519,1.0
1741840171.1795263,0.9770833333333333,0.8,1.0
1741840172.0616868,0.9223958333333333,0.7907407407407407,0.9666666666666667
1741840172.1625936,0.8302083333333333,0.9814814814814815,0.5333333333333333
1741840172.394514,0.6177083333333333,0.9111111111111111,0.12666666666666668
1741840172.4956229,0.6239583333333333,0.9564814814814815,1.0
1741840172.6126106,0.3723958333333333,0.9120370370370371,0.58
1741840172.713458,0.3,0.8638888888888889,0.69
1741840172.8291316,0.203125,0.9324074074074075,0.94
1741840172.928704,0.29375,0.9231481481481482,1.0
1741840173.032476,0.16354166666666667,0.9833333333333333,0.6316666666666667
1741840173.1302626,0.15989583333333332,0.987037037037037,0.43666666666666665
1741840173.2449677,0.165625,0.9722222222222222,1.0
1741840173.3685303,0.21875,0.9953703703703703,0.14
1741840173.5819082,0.28072916666666664,0.8490740740740741,0.7766666666666666
1741840173.6810634,0.20833333333333334,0.8546296296296296,1.0
1741840173.9102318,0.15364583333333334,0.925,0.6733333333333333
1741840174.0145323,0.21822916666666667,0.837037037037037,1.0
1741840174.1296463,0.20833333333333334,0.8287037037037037,1.0
1741840174.2291749,0.19583333333333333,0.8212962962962963,1.0
1741840174.349801,0.184375,0.8157407407407408,1.0
1741840174.461725,0.153125,0.8675925925925926,1.0
1741840174.5785131,0.15989583333333332,0.8796296296296297,1.0
1741840174.6781476,0.16822916666666668,0.8833333333333333,1.0
1741840174.7965143,0.16979166666666667,0.8861111111111111,1.0
1741840174.893359,0.16822916666666668,0.8907407407407407,1.0
1741840175.0017648,0.2640625,0.9879629629629629,0.49833333333333335
1741840175.1107612,0.25677083333333334,0.9768518518518519,1.0
1741840175.2129207,0.2520833333333333,0.975,1.0
1741840175.33359,0.246875,0.9796296296296296,1.0
1741840175.4353764,0.18541666666666667,0.8981481481481481,1.0
1741840175.5477133,0.30572916666666666,0.9972222222222222,0.05333333333333334
1741840175.6479607,0.29791666666666666,0.9861111111111112,0.46
1741840175.7628117,0.28802083333333334,0.9814814814814815,0.8566666666666667
1741840175.8632588,0.2786458333333333,0.9879629629629629,0.3466666666666667
1741840175.959958,0.2640625,0.9740740740740741,0.9766666666666667
1741840176.077696,0.25104166666666666,0.9629629629629629,1.0
1741840176.1797342,0.2390625,0.9611111111111111,1.0
1741840176.2975402,0.21927083333333333,0.9842592592592593,1.0
1741840176.5104263,0.5578125,0.9222222222222223,1.0
1741840177.0617945,0.5791666666666667,0.9694444444444444,0.585
1741840177.1653967,0.45,0.8546296296296296,0.21
1741840177.3846734,0.5317708333333333,0.8888888888888888,0.61
1741840177.4948769,0.5182291666666666,0.8972222222222223,1.0
1741840177.61155,0.19375,0.9333333333333333,1.0
1741840177.8279247,0.2546875,0.9268518518518518,1.0
1741840177.9463058,0.24895833333333334,0.9361111111111111,1.0
1741840178.0479622,0.29739583333333336,0.9046296296296297,0.8966666666666666
1741840178.1628387,0.18958333333333333,0.8935185185185185,1.0
1741840178.4796898,0.23125,0.8731481481481481,1.0
1741840178.5978072,0.31927083333333334,0.9138888888888889,1.0
1741840178.698724,0.2921875,0.9092592592592592,1.0
1741840178.8130589,0.23385416666666667,0.9203703703703704,0.06666666666666667
1741840178.9094465,0.26145833333333335,0.8861111111111111,1.0
1741840179.0166588,0.25364583333333335,0.8824074074074074,1.0
1741840179.1285715,0.246875,0.875,1.0
1741840179.2440379,0.24270833333333333,0.862037037037037,0.05333333333333334
1741840179.3614807,0.2078125,0.8138888888888889,0.35333333333333333
1741840179.4669359,0.2109375,0.8212962962962963,0.8533333333333334
1741840179.579472,0.21770833333333334,0.8444444444444444,1.0
1741840179.6809285,0.215625,0.8490740740740741,1.0
1741840179.795345,0.2125,0.8564814814814815,1.0
1741840179.9090648,0.16197916666666667,0.950925925925926,1.0
